NMS Service Plan Id,Phone,Parent Account: Account Name,Latest Decommission Date,DSS Order ID,FSO ID,Enterprise ID,Distributor Partner Id,Satellite,Gateway Name,Transponder,Created Date,Latest Commission Date,Last Modified Date,Modem,Beam Id,Offer/Plan Name,Offer Description,Serial Number,Location Status,Lat,Long,location
,7030274172,Okayway Hyperia,6/17/2023,,3683584,,,Y1B,Y1BLXB,Y1B-B57-OR1,1/17/2019,1/17/2019,6/17/2023,HN9260,Y1B057,YahClick Pro 20GB,YahClick Pro 20GB,2296841,Inactive,7.617194,5.223278,"43 Ado - Ikere Road, 360101, Ado Ekiti, Ekiti,   "
,8037749053,Gulf Technologies Hyperia,6/17/2023,,3796006,,,Y1B,Y1BATH,Y1B-B61-OR1,2/9/2021,2/9/2021,6/17/2023,HN9800,Y1B061,YahClick Pro 20GB,YahClick Pro 20GB,2734593,Inactive,12.002179,8.591956,"2H2R+VQG, Kawo 700213, Kano,   "
,8037190034,KOGI STATE UNIVERSITY AYINGBA Hyperia,6/17/2023,,3784768,,,Y1B,Y1BLXB,Y1B-B50-OR1,11/30/2020,11/30/2020,6/17/2023,HN9600,Y1B050,YahClick Unlimited Basic,YahClick Unlimited Basic,2767749,Inactive,7.485844,7.187396,"Kogi State University, 272102, Anyigba, Kogi,   "
,8037190034,LAFIYAGI KWARA STATE POLYTECHNIC Hyperia,6/17/2023,,3784762,,,Y1B,Y1BLXB,Y1B-B50-OR1,11/30/2020,11/30/2020,6/17/2023,HN9600,Y1B050,YahClick Unlimited Basic,YahClick Unlimited Basic,2768542,Inactive,8.83682,5.398536,"R9PX+PCF, Gbugbu-Lafiagi Rd, 243101, Lafiagi, Kwara,   "
,0803 234 5323,Mohammed Isah,6/17/2023,,3735601,SKY01712,,Y1B,Y1BATH,Y1B-B61-OR2,11/20/2019,11/20/2019,6/17/2023,HN9800,Y1B061,YahClick Enterprise Pro 200GB,YahClick Enterprise Pro 200GB,2971527,Inactive,11.90373,13.092064,"29 Bade St, Shagari Low Cost 600282, Maiduguri, Borno,   "
,8055890120,Great Brands Hyperia,6/17/2023,,3661798,,,Y1B,Y1BLXB,Y1B-B50-OR1,11/7/2018,11/7/2018,6/17/2023,HN9800,Y1B050,YahClick Pro 10GB,YahClick Pro 10GB,2763495,Inactive,10,5.45,"2C2X+2X Linella,   "
,8037190034,NASARAWA STATE SPECIALIST HOSPL Hyperia,6/17/2023,,3784764,,,Y1B,Y1BLXB,Y1B-B50-OR1,12/1/2020,12/1/2020,6/17/2023,HN9600,Y1B050,YahClick Unlimited Basic,YahClick Unlimited Basic,2619460,Inactive,8.506012,8.522671,"Kurikyo, 950101, Lafia, Nasarawa,   "
,8038804110,Richtech Hyperia,6/17/2023,,3729017,,,Y1B,Y1BLXB,Y1B-B57-OR1,10/2/2019,10/2/2019,6/17/2023,HN9260,Y1B057,YahClick Pro 10GB,YahClick Pro 10GB,2331846,Inactive,7.087846,6.500977,"3GQ2+49P, 312112, Fugar, Edo,   "
,8034279446,URATECH TECHNOLOGY Hyperia,6/17/2023,,3757696,,,Y1B,Y1BLXB,Y1B-B50-OR1,5/29/2020,5/29/2020,6/17/2023,HN9600,Y1B050,YahClick V_Infinity,YahClick V_Infinity,2767369,Inactive,9.583555,6.546316,"HGMW+CGG, 920101, Minna, Niger,   "
,8038705239,Orbnest Hyperia,6/17/2023,,3702042,,,Y1B,Y1BLXB,Y1B-B51-OR2,4/18/2019,4/18/2019,6/17/2023,HN9600,Y1B051,SF YahClick Pro 10GB,YahClick Pro 10GB,2767511,Inactive,5.042222,7.061944,"23R6+VQ Opiro,   "
,0,Gulf Technologies Yobe Hyperia,6/17/2023,,3798579,,,Y1B,Y1BATH,Y1B-B61-OR1,2/25/2021,2/25/2021,6/17/2023,HN9600,Y1B061,YahClick Pro 30GB - 12MM (30P),YahClick Pro 30GB - 12MM (30P),2768662,Inactive,12.293876,11.439041,"KALOMA AL STREET PLOT 104 SAPONFAGI, 620102, Yobe,   "
,0,COMPUTER GRACE VENTURES Hyperia,6/17/2023,,3817167,,,Y1B,Y1BLXB,Y1B-B50-OR1,7/22/2021,7/22/2021,6/17/2023,HN9600,Y1B050,YahClick Pro 30GB,YahClick Pro 30GB,2768555,Inactive,7.819699,8.858679,"Makurdi-Gbajimgba Road, 970106, Gbajimba, Benue,   "
,0,CHRIS NETWORKS Hyperia,6/17/2023,,3809194,,,Y1B,Y1BLXB,Y1B-B51-OR2,5/10/2021,5/10/2021,6/17/2023,HN9600,Y1B051,YahClick Pro 5GB,YahClick Pro 5GB,2588126,Inactive,5.489059,7.017588,"25 Concorde Ave, New Owerri 460281, Owerri, Imo,   "
,8033922855,Tee Morgan Hyperia,6/17/2023,,3757533,,,Y1B,Y1BLXB,Y1B-B51-OR2,5/27/2020,5/27/2020,6/17/2023,HN9600,Y1B051,SF YahClick Pro 20GB,YahClick Pro 20GB,2767579,Inactive,5.5544,5.793201,"HQ3V+Q7 Warri,   "
,8081773807,Emmatech Hyperia,6/17/2023,,3705408,,,Y1B,Y1BLXB,Y1B-B50-OR1,5/7/2019,5/7/2019,6/17/2023,HN9260,Y1B050,YahClick Pro 20GB,YahClick Pro 20GB,2331511,Inactive,7.715626,8.600436,"PJ82+737, 970101, Makurdi, Benue,   "
,8039175984,NetPoint Global - Authomart Hyperia,6/17/2023,,3700840,,,Y1B,Y1BLXB,Y1B-B57-OR1,4/14/2019,4/14/2019,6/17/2023,HN9600,Y1B057,YahClick Unlimited 25 AY2 Pilot30,YahClick Unlimited 25 AY2 Pilot30,2767360,Inactive,7.440944,4.266333,"C7R8+9G Wasimi,   "
,8037190034,FED GOVT GIRLS COLLEGE ABAJI Hyperia,6/17/2023,,3784760,,,Y1B,Y1BLXB,Y1B-B50-OR1,11/30/2020,11/30/2020,6/17/2023,HN9600,Y1B050,YahClick Unlimited Basic,YahClick Unlimited Basic,2768601,Inactive,8.474676,6.945069,"13,Along 5 Abaji Road Nassarawa State, 905101, Abaji, Federal Capital Territory,   "
,8060002562,Syscomptech Limited Hyperia,6/17/2023,,3795308,,,AlYah-3,Y3G,,2/7/2021,2/7/2021,6/17/2023,"Kit,HT2000",114,YahClick 4Gen 20GB Data Rollover,HT Modem 1 month(s) contract monthly payment,13532064,Inactive,7.41747,3.856395,"1st Cele Bus Stop, Ajadi, Eleyele- Ologuneru Rd, Eleyele 200116, Ibadan, Oyo,   "
,8065339128,Kabir Tech hyperia,6/17/2023,,3832130,,,Y1B,Y1BLXB,Y1B-B57-OR1,10/8/2021,10/8/2021,6/17/2023,HN9800,Y1B057,YahClick Pro 20GB,YahClick Pro 20GB,2489436,Inactive,7.93333,4.71667,"WPM8+8MW, 231109, Ire, Osun,   "
,8064501400,ALMUSTAPHA BELLO HYPERIA,6/17/2023,,3714349,,,AlYah-3,Y3G,,6/24/2019,6/24/2019,6/17/2023,"Kit,HT2000",113,SF YahClick 4Gen 100GB Data Rollover,HT Modem 1 month(s) contract monthly payment,13531221,Inactive,13.005873,5.247552,"264X+82V, beside NIMC State office, 840283, Sokoto,   "
,0,Gulf Technologies Borno Hyperia,6/17/2023,,3798583,,,Y1B,Y1BATH,Y1B-B61-OR1,2/27/2021,2/27/2021,6/17/2023,HN9600,Y1B061,YahClick Unlimited 25 AY2 Pilot30,YahClick Unlimited 25 AY2 Pilot30,2699549,Inactive,11.884636,13.151966,"V5M2+VQ Maiduguri,   "
,8035585046,Onevoice Services LTD Hyperia,6/17/2023,,3806615,,,Y1B,Y1BLXB,Y1B-B51-OR2,4/26/2021,4/26/2021,6/17/2023,HN9600,Y1B051,YahClick Pro 20GB,YahClick Pro 20GB,2767796,Inactive,4.905737,7.853667,"Eagle Cement Road By 2Nd Dustbin Rumuolumeni Phc, 522110, Akwa Ibom,   "
,8034403656,Skymax Hyperia,6/17/2023,,3762416,,,Y1B,Y1BATH,Y1B-B61-OR1,7/2/2020,7/2/2020,6/17/2023,HN9600,Y1B061,YahClick Unlimited 25 AY2 Pilot30,YahClick Unlimited 25 AY2 Pilot30,2768741,Inactive,12.6729,13.42121,"MCFC+5F Mairari,   "
,8036832499,MURSHE NIG LTD,6/17/2023,,3784881,SKY01394,,Y1B,Y1BATH,Y1B-B61-OR2,11/29/2020,11/29/2020,6/17/2023,HN9600,Y1B061,YahClick Unlimited 25 AY2 Pilot30,YahClick Unlimited 25 AY2 Pilot30,2768582,Inactive,11.709876,11.08108,"P35J+XFH, Maiduguri-Potiskum Road, 622101, Potiskum, Yobe,   "
,8039423522,Felix computers Hyperia,6/17/2023,,3828544,,,Y1B,Y1BATH,Y1B-B61-OR1,9/18/2021,9/18/2021,6/17/2023,HN9800,Y1B061,YahClick Pro 20GB,YahClick Pro 20GB,2482518,Inactive,11.518482,7.31293,"MLF Funtua yashe road Malumfashi MLF, 830101, Funtua, Katsina,   "
,0708 375 9771,Nonso Hyperia,6/17/2023,,3791065,,,AlYah-3,Y3G,,2/25/2021,2/25/2021,6/17/2023,"Kit,HT2000",116,YahClick 4Gen 50GB Data Rollover,HT Modem 1 month(s) contract monthly payment,13531271,Inactive,5.736026,6.883356,"Aguta Road LGA, PVPM+C89, opp. White Rose Hospital, 474104, Mgbidi, Imo,   "
,8097777707,ITB Yard Hyperia,6/17/2023,,3683009,,,Y1B,Y1BLXB,Y1B-B57-OR1,1/15/2019,1/15/2019,6/17/2023,HN9600,Y1B057,YahClick Unlimited 25 AY2 Pilot30,YahClick Unlimited 25 AY2 Pilot30,2784492,Inactive,7.229167,3.814444,"6RH7+MQ Ajanla,   "
,8038032713,James Ebiabowei Denny HYPERIA,6/17/2023,,3748971,,,Y1B,Y1BLXB,Y1B-B51-OR2,3/9/2020,3/9/2020,6/17/2023,HN9600,Y1B051,SF YahClick Pro 10GB,YahClick Pro 10GB,2767262,Inactive,4.921162,6.274773,"Akenfa Road Bayelsa Akenfa-Epie, 569101, Bayelsa,   "
NC010G1,0,pedery Global Concept Ltd Hyperia,6/17/2023,,3623943,,,Y1B,Y1BLXB,Y1B-B50-OR1,4/10/2018,4/7/2018,6/17/2023,HN9600,Y1B050,YahClick Lite 10GB,YahClick Lite 10GB,2610270,Inactive,10.545556,7.65,"GMW2+62 Hausawan Bugai,   "
,0,Hyperia Ltd,6/17/2023,,3763936,SKY00303,,Y1B,Y1BLXB,Y1B-B57-OR1,7/19/2020,7/19/2020,6/17/2023,HN9600,Y1B057,SF YahClick Pro 10GB,YahClick Pro 10GB,2812080,Inactive,6.893157,3.710512,"VPV6+76 Ilishan-Remo,   "
,0,NIMC EKWUSIGO Hyperia,6/17/2023,,3638916,,,Y1B,Y1BLXB,Y1B-B51-OR2,9/4/2020,9/4/2020,6/17/2023,HN9600,Y1B051,YahClick Pro 5GB,YahClick Pro 5GB,2699102,Inactive,6.030169,6.851181,"No 1, Obom Awor Oraifite#, 435115, Oraifite, Anambra,   "
,8024013652,Nigerian Correctional service,6/17/2023,,3737755,SKY2000073638,,Y1B,Y1BLXB,Y1B-B51-OR2,1/17/2020,1/17/2020,6/17/2023,HN9800,Y1B051,SF YahClick Pro 10GB,YahClick Pro 10GB,2971495,Inactive,4.769509,6.768137,"1a Rumuchakara choba Rivers, 504102, Diepreye, Rivers,   "
,8051030891,LAYER3 LIMITED,6/17/2023,,3721284,SKY2000066678,,Y1B,Y1BLXB,Y1B-B50-OR1,7/25/2019,7/25/2019,6/17/2023,HN9800,Y1B050,YahClick Unlimited 25 AY2 Pilot30,YahClick Unlimited 25 AY2 Pilot30,2733790,Inactive,8.906662,8.407457,"41 Nassarawa Egon-Ubbe Rd, 960101, Akwanga, Nasarawa,   "
,8139097050,Webplay Nig Ltd,6/17/2023,,3723572,SKY2000067124,,Y1B,Y1BLXB,Y1B-B57-OR1,8/15/2019,8/15/2019,6/17/2023,HN9800,Y1B057,YahClick Unlimited 25 AY2 Pilot30,YahClick Unlimited 25 AY2 Pilot30,2483351,Inactive,6.518766,6.21636,"Okpujie Ebelle Egbule, 310107, Edo,   "
,0803 598 3861,Intelnet Engineering Limited,6/17/2023,,3725760,SKY00742,,Y1B,Y1BLXB,Y1B-B50-OR1,8/29/2019,8/29/2019,6/17/2023,HN9800,Y1B050,SF YahClick Pro 20GB,YahClick Pro 20GB,2971549,Inactive,10.510464,7.416505,"Kuriga Main Street Road, Chikun Town, Kaduna State, Tudun Nupawa 800282, Tudun Wada, Kaduna,   "
,8135660515,Joshua Obasuyi Hyperia,6/17/2023,,3661496,,,Y1B,Y1BLXB,Y1B-B57-OR1,11/15/2018,11/15/2018,6/17/2023,HN9600,Y1B057,YahClick Lite 10GB,YahClick Lite 10GB,2628237,Inactive,6,5.638056,"2J2Q+26 Ogharefe,   "
,8037800626,Trinitytechnologies Hyperia,6/17/2023,,3819319,,,Y1B,Y1BATH,Y1B-B61-OR1,8/2/2021,8/2/2021,6/17/2023,HN9600,Y1B061,YahClick Pro 10GB,YahClick Pro 10GB,2628570,Inactive,11.74707,8.524711,"Link Hausawa Aliyu Bn Talib, 710103, Kano,   "
NC010G1,0,WEBDATA TECHNOLOGY LTD,6/17/2023,,3618358,SKY01766,,Y1B,Y1BLXB,Y1B-B57-OR1,4/10/2018,3/9/2018,6/17/2023,HN9800,Y1B057,YahClick Empower 20GB,YahClick Empower 20GB,2734070,Inactive,6.466389,3.2835,"F78M+H95, Festac Town 102102, Lagos,   "
,8034150048,Obinna Okoro Hyperia,6/17/2023,,3710837,,,Y1B,Y1BLXB,Y1B-B51-OR2,6/3/2019,6/3/2019,6/17/2023,HN9600,Y1B051,YahClick Pro 20GB,YahClick Pro 20GB,2767267,Inactive,4.828339,7.057911,"2 Nnanta Ihunwo Cl, Mgbuoba 500102, Port Harcourt, Rivers,   "
,8081773878,Fadele Sola,6/17/2023,,3706679,SKY2000062617,,Y1B,Y1BLXB,Y1B-B50-OR1,5/17/2019,5/17/2019,6/17/2023,HN9800,Y1B050,SF YahClick Pro 5GB,YahClick Pro 5GB,2733976,Inactive,8.506012,8.522671,"Kurikyo, 950101, Lafia, Nasarawa,   "
,8033922855,Samson Ojokova Hyperia,6/17/2023,,3840890,,,Y1B,Y1BLXB,Y1B-B57-OR1,11/19/2021,11/19/2021,6/17/2023,HN9600,Y1B057,YahClick Pro 75GB,YahClick Pro 75GB,2767531,Inactive,6.34608,6.471658,"8FWC+CM Issele-Uku,   "
,8035762478,Nobtech Consulting Limited Hyperia,6/17/2023,,3733784,,,Y1B,Y1BLXB,Y1B-B51-OR2,11/25/2019,11/25/2019,6/17/2023,HN9600,Y1B051,SF YahClick Pro 5GB,YahClick Pro 5GB,2767512,Inactive,5.121588,7.373266,"49CF+J8 Aba,   "
,8034403656,Skymax,6/17/2023,,3762977,SKY01576,,Y1B,Y1BATH,Y1B-B61-OR1,6/28/2020,6/28/2020,6/17/2023,HN9600,Y1B061,YahClick Gen3 unlimited 3 Mbps Lite,YahClick Gen3 unlimited 3 Mbps Lite,2767747,Inactive,11.121067,12.745614,"4PCW+C6 Nzuda Mairi,   "
,8054908015,A.G. BUTLER NIG. LTD Hyperia,6/17/2023,,3705744,,,Y1B,Y1BLXB,Y1B-B57-OR1,5/8/2019,5/8/2019,6/17/2023,HN9260,Y1B057,YahClick Unlimited 25 AY2 Pilot30,YahClick Unlimited 25 AY2 Pilot30,2296670,Inactive,6.431128,3.456981,"blk33 Palace Rd, Oniru Estate 106104, Lagos,   "
,0803 598 3861,Intelnet Engineering Limited,6/17/2023,,3725762,SKY00742,,Y1B,Y1BLXB,Y1B-B50-OR1,8/30/2019,8/30/2019,6/17/2023,HN9800,Y1B050,SF YahClick Pro 20GB,YahClick Pro 20GB,2971529,Inactive,10.510464,7.416505,"Kuriga Main Street Road, Chikun Town, Kaduna State, Tudun Nupawa 800282, Tudun Wada, Kaduna,   "
,2.34804E+12,Adetumi Gas Hyperia,6/17/2023,,3698896,,,Y1B,Y1BLXB,Y1B-B57-OR1,4/3/2019,4/3/2019,6/17/2023,HN9600,Y1B057,SF YahClick Pro 5GB,YahClick Pro 5GB,2585710,Inactive,6.301389,4.4675,"8F29+H2 Olokota,   "
,8065455849,Paul Valentine Okhaifoh Hyperia,6/17/2023,,3664653,,,Y1B,Y1BLXB,Y1B-B50-OR1,11/20/2018,11/20/2018,6/17/2023,HN9600,Y1B050,YahClick Lite 10GB,YahClick Lite 10GB,2784773,Inactive,9.183056,7.549722,"5GMX+6V Jimpe,   "
,8151093371,Fortune Musa,6/17/2023,,3663927,SKY2000054132,,Y1B,Y1BLXB,Y1B-B51-OR1,11/16/2018,11/16/2018,6/17/2023,HN9800,Y1B051,YahClick Enterprise Pro 500GB,YahClick Enterprise Pro 500GB,2733922,Inactive,5.042222,7.061944,"23R6+VQ Opiro,   "
,8038912496,Iteration Plus System,6/17/2023,,3698398,SKY2000060567,,AlYah-3,Y3G,,4/3/2019,4/3/2019,6/17/2023,"Kit,HT2000",116,YahClick 4Gen 100GB Data Rollover,HT Modem 1 month(s) contract monthly payment,13531223,Inactive,5.016028,8.012028,"2286+CR Idu,   "
,8036773336,Dicnet Technologies Hyperia,6/17/2023,,3625023,,,Y1B,Y1BLXB,Y1B-B51-OR1,4/17/2018,4/16/2018,6/17/2023,HN9260,Y1B051,YahClick Lite 10GB,YahClick Lite 10GB,2300468,Inactive,5.325528,8.389972,"89GQ+6X Nkunaya,   "
,7050692769,Wanserver Rumuokurusi Hyperia,6/17/2023,,3733428,,,AlYah-3,Y3G,,11/4/2019,11/4/2019,6/17/2023,"Kit,HT2000",116,YahClick 4Gen 100GB Data Rollover,HT Modem 1 month(s) contract monthly payment,13531101,Inactive,4.859503,7.057393,"V354+RW8, Rumuokwurusi 500102, Rumukoroshe, Rivers,   "
,8135470404,CEDAR NETWORKS LTD Hyperia,6/17/2023,,3712786,,,Y1B,Y1BLXB,Y1B-B51-OR2,6/16/2019,6/15/2019,6/17/2023,HN9260,Y1B051,YahClick Pro 20GB,YahClick Pro 20GB,2299249,Inactive,6.654837,8.797694,"10 Mission Rd, 550101, Ojoli, Cross River,   "
,7050692769,Wanserver Opokuma Hyperia,6/17/2023,,3733436,,,AlYah-3,Y3G,,11/6/2019,11/6/2019,6/17/2023,"Kit,HT2000",116,YahClick 4Gen 100GB Data Rollover,HT Modem 1 month(s) contract monthly payment,13531126,Inactive,5.09199,6.258837,"37R5+QG Oyobu,   "
,8039721970,Anghosh Nahum Hyperia,6/17/2023,,3705439,,,Y1B,Y1BLXB,Y1B-B50-OR1,5/9/2019,5/9/2019,6/17/2023,HN9800,Y1B050,YahClick Pro 5GB,YahClick Pro 5GB,2971540,Inactive,9.094649,9.96048,"No 651 Along Lamba Road, 942107, Wase, Plateau,   "
,8162886842,Zairx Services and Global Company,6/17/2023,,3679730,SKY2000056342,,Y1B,Y1BLXB,Y1B-B51-OR1,1/28/2019,1/28/2019,6/17/2023,HN9800,Y1B051,YahClick Unlimited 25 AY2 Pilot30,YahClick Unlimited 25 AY2 Pilot30,2734481,Inactive,5.116667,7.370278,"11 Factory Rd, Aba 450101, Aba, Abia,   "
,8120541030,TEN15 HOTEL Hyperia,6/17/2023,,3780634,,,AlYah-3,Y3G,,10/28/2020,10/28/2020,6/17/2023,"Kit,HT2000",114,YahClick 4Gen Unlimited 3 Mbps,YahClick 4Gen Unlimited 3 Mbps,13529761,Inactive,6.499443,3.325041,"14 Wole Cole St, Lawanson 101241, Lagos,   "
,0803 598 3861,Intelnet Engineering Limited,6/17/2023,,3725754,SKY00742,,Y1B,Y1BLXB,Y1B-B50-OR1,8/28/2019,8/28/2019,6/17/2023,HN9800,Y1B050,SF YahClick Pro 20GB,YahClick Pro 20GB,2971541,Inactive,10.510464,7.416505,"Kuriga Main Street Road, Chikun Town, Kaduna State, Tudun Nupawa 800282, Tudun Wada, Kaduna,   "
,7063626341,Skylogic Computers Hyperia,6/17/2023,,3757579,,,Y1B,Y1BATH,Y1B-B61-OR1,5/27/2020,5/27/2020,6/17/2023,HN9600,Y1B061,SF YahClick Pro 10GB,YahClick Pro 10GB,2785181,Inactive,11.746996,11.966192,"PXW8+QFW, 620101, Damaturu, Yobe,   "
,8039718279,PCKLINIC Hyperia,6/17/2023,,3762014,,,Y1B,Y1BATH,Y1B-B61-OR1,6/28/2020,6/28/2020,6/17/2023,HN9260,Y1B061,SF YahClick Pro 10GB,YahClick Pro 10GB,2500485,Inactive,9.203496,12.49539,"6F3W+95M, Wuro Hausa 640284, Yola, Adamawa,   "
,0803 598 3861,Intelnet Engineering Limited,6/17/2023,,3725772,SKY00742,,Y1B,Y1BLXB,Y1B-B50-OR1,9/5/2019,9/5/2019,6/17/2023,HN9800,Y1B050,SF YahClick Pro 20GB,YahClick Pro 20GB,2971512,Inactive,9.584898,8.292421,"Kafanchan Unit Command Kaduna, 801116, Kafanchan, Kaduna,   "
,0708070109 0,TEE MORGAN Hyperia,6/17/2023,,3722565,,,Y1B,Y1BLXB,Y1B-B51-OR2,7/31/2019,7/31/2019,6/17/2023,HN9600,Y1B051,YahClick Pro 20GB,YahClick Pro 20GB,2609338,Inactive,5.5544,5.793201,"HQ3V+Q7 Warri,   "
,0,M.GALAXY Hyperia,6/17/2023,,3792862,,,Y1B,Y1BATH,Y1B-B61-OR1,1/21/2021,1/21/2021,6/17/2023,HN9800,Y1B061,YahClick Pro 20GB,YahClick Pro 20GB,2490030,Inactive,12.228012,9.561587,"48,University Road, 720105, Jigawa,   "
,8035983861,INTELNET Engineering LTD hyperia,6/17/2023,,3830691,,,Y1B,Y1BATH,Y1B-B61-OR1,9/30/2021,9/30/2021,6/17/2023,HN9260,Y1B061,YahClick Pro 30GB,YahClick Pro 30GB,2331713,Inactive,12.379671,7.630575,"9JHJ+V6 Kunduru,   "
,8033922855,SAMSON OJAKOVO Hyperia,6/17/2023,,3793465,,,Y1B,Y1BLXB,Y1B-B51-OR2,1/25/2021,1/25/2021,6/17/2023,HN9800,Y1B051,YahClick V_Infinity,YahClick V_Infinity,2768896,Inactive,5.5544,5.793201,"HQ3V+Q7 Warri,   "
,7050692769,Wanserver Ndokwa Hyperia,6/17/2023,,3733430,,,AlYah-3,Y3G,,11/8/2019,11/8/2019,6/17/2023,"Kit,HT2000",116,YahClick 4Gen 100GB Data Rollover,HT Modem 1 month(s) contract monthly payment,13531163,Inactive,5.65115,6.535645,"261,Old Emu Road, 322127, Delta,   "
,8015484361,Abdulhammid Bello,6/17/2023,,3811371,SKY2000056348,,Y1B,Y1BATH,Y1B-B61-OR1,6/1/2021,6/1/2021,6/17/2023,HN9800,Y1B061,YahClick Unlimited 25 AY2 Pilot30,YahClick Unlimited 25 AY2 Pilot30,2734128,Inactive,12.293876,11.439041,"KALOMA AL STREET PLOT 104 SAPONFAGI, 620102, Yobe,   "
,8064177083,Nigerian Prison Services HYPERIA,6/17/2023,,3746424,,,Y1B,Y1BLXB,Y1B-B51-OR2,4/23/2021,4/23/2021,6/17/2023,HN9600,Y1B051,SF YahClick Pro 10GB,YahClick Pro 10GB,2767339,Inactive,6.222004,7.082116,"5093, 420110, Awka, Anambra,   "
,8033922855,Tee Morgan - DC8 2 Hyperia,6/17/2023,,3849596,,,Y1B,Y1BLXB,Y1B-B57-OR1,1/24/2022,1/24/2022,6/17/2023,HN9600,Y1B057,YahClick Enterprise Pro 500GB,YahClick Enterprise Pro 500GB,2980970,Inactive,6.522704,3.62178,"GJFC+3P Lekki,   "
,7050692769,Wanserver Benin HYPERIA,6/17/2023,,3735127,,,Y1B,Y1BLXB,Y1B-B57-OR1,11/15/2019,11/15/2019,6/17/2023,HN9600,Y1B057,YahClick Unlimited 25 AY2 Pilot30,YahClick Unlimited 25 AY2 Pilot30,2767265,Inactive,6.334986,5.603746,"9,Usualele Lane, Ogogugbo 300102, Benin City, Edo,   "
,8183359954,Syscomptech Hyperia,6/17/2023,,3694970,,,Y1B,Y1BLXB,Y1B-B57-OR1,3/15/2019,3/15/2019,6/17/2023,HN9800,Y1B057,YahClick Unlimited 25 AY2 Pilot30,YahClick Unlimited 25 AY2 Pilot30,2600414,Inactive,6,3.566667,6FR52H28+2M
,8057299973,Transport Service Limited ogun Hyperia,6/17/2023,,3738091,,,AlYah-3,Y3G,,12/16/2019,12/16/2019,6/17/2023,"Kit,HT2000",114,YahClick 4Gen Unlimited 16 Mbps,YahClick 4Gen Unlimited 16 Mbps,13531140,Inactive,7.147502,3.361936,"Iyana Mortuary Bus Stop, 111102, Abeokuta, Ogun State,   "
,8057299973,Transport Service Limited Hyperia,6/17/2023,,3738089,,,AlYah-3,Y3G,,12/14/2019,12/14/2019,6/17/2023,"Kit,HT2000",116,YahClick 4Gen Unlimited 16 Mbps,YahClick 4Gen Unlimited 16 Mbps,13531227,Inactive,4.792239,8.529534,"11/61 Etta Nya Street By Asim Ikang Ibom Layout Layout, 541113, Ikang, Cross River,   "
,8064177083,Nigerian Prison Services HYPERIA,6/17/2023,,3746422,,,Y1B,Y1BLXB,Y1B-B51-OR2,4/23/2021,4/23/2021,6/17/2023,HN9600,Y1B051,SF YahClick Pro 10GB,YahClick Pro 10GB,2767366,Inactive,6.222004,7.082116,"5093, 420110, Awka, Anambra,   "
,8033166094,Seni Integrated Systems,6/17/2023,,3708570,SKY2000063180,,AlYah-3,Y3G,,5/24/2019,5/24/2019,6/17/2023,"Kit,HT2000",116,SF YahClick AY3 CIR 1.25 Mbps,HT Modem 1 month(s) contract monthly payment,13531152,Inactive,5.5544,5.793201,"HQ3V+Q7 Warri,   "
,0,Wanserver Eket Hyperia,6/17/2023,,3733422,,,AlYah-3,Y3G,,11/18/2019,11/18/2019,6/17/2023,"Kit,HT2000",116,YahClick 4Gen 100GB Data Rollover,HT Modem 1 month(s) contract monthly payment,13531302,Inactive,4.635557,7.925926,"57 Afaha Eket Road, 524101, Eket, Akwa Ibom,   "
,7050692769,Wanserver Etungu Hyperia,6/17/2023,,3733434,,,AlYah-3,Y3G,,11/22/2019,11/22/2019,6/17/2023,"Kit,HT2000",116,YahClick 4Gen 100GB Data Rollover,HT Modem 1 month(s) contract monthly payment,13531238,Inactive,5.871651,8.792184,"VQCR+MV Last Motto,   "
,8036398939,Bluepoint communication hyperia,6/17/2023,,3829957,,,AlYah-3,Y3G,,10/7/2021,10/7/2021,6/17/2023,"Kit,HT2000",113,YahClick 4Gen Unlimited 10 Mbps,YahClick 4Gen Unlimited 10 Mbps,13529933,Inactive,12.162847,6.674504,"5M7F+4RJ MINING ACTIVITIES, Barakallahu, 632101, Gusau, Zamfara,   "
,8106705330,ATMAK INTEGRATED PROJECT Hyperia,6/17/2023,,3783417,,,Y1B,Y1BLXB,Y1B-B51-OR2,11/20/2020,11/20/2020,6/17/2023,HN9600,Y1B051,YahClick Unlimited 25 AY2 Pilot30,YahClick Unlimited 25 AY2 Pilot30,2803808,Inactive,5.537926,7.286868,"40 Okpala road Abo-Mbaise Mbaise, 463110, Umu-Okrika, Imo,   "
,7045335181,Trinity Tech,6/17/2023,,3712794,SKY01459,,Y1B,Y1BLXB,Y1B-B50-OR1,6/15/2019,6/15/2019,6/17/2023,HN9800,Y1B050,YahClick Unlimited 25 AY2 Pilot30,YahClick Unlimited 25 AY2 Pilot30,2971666,Inactive,10.466588,7.439826,"Plot 579, Off Narayi High Cost, Tanzania Crescent, Barnawa 800282, Barden Yana, Kaduna,   "
,8034223482,Castus O. Hyperia,6/17/2023,,3712192,,,Y1B,Y1BLXB,Y1B-B51-OR2,6/12/2019,6/12/2019,6/17/2023,HN9600,Y1B051,SF YahClick Pro 5GB,YahClick Pro 5GB,2542820,Inactive,6.246672,8.924534,"2 Okonde Market Street 2 Okonde Market Street, 551109, Cross River,   "
